scenario_id,nominal_leak1_gpm,nominal_leak2_gpm,leak_source,pump_outlet_flow_gpm_num_samples,pump_outlet_flow_gpm_duration_seconds,pump_outlet_flow_gpm_mean,pump_outlet_flow_gpm_std,pump_outlet_flow_gpm_min,pump_outlet_flow_gpm_max,pump_outlet_flow_gpm_range,pump_outlet_flow_gpm_median,pump_outlet_flow_gpm_q25,pump_outlet_flow_gpm_q75,pump_outlet_flow_gpm_iqr,pump_outlet_flow_gpm_rms,pump_outlet_flow_gpm_initial,pump_outlet_flow_gpm_final,pump_outlet_flow_gpm_delta,pump_outlet_flow_gpm_mean_abs_diff,pump_outlet_flow_gpm_std_diff,pump_outlet_flow_gpm_max_abs_diff,pump_outlet_flow_gpm_trend_slope_per_sec,pump_outlet_flow_gpm_area,pump_outlet_pressure_psi_num_samples,pump_outlet_pressure_psi_duration_seconds,pump_outlet_pressure_psi_mean,pump_outlet_pressure_psi_std,pump_outlet_pressure_psi_min,pump_outlet_pressure_psi_max,pump_outlet_pressure_psi_range,pump_outlet_pressure_psi_median,pump_outlet_pressure_psi_q25,pump_outlet_pressure_psi_q75,pump_outlet_pressure_psi_iqr,pump_outlet_pressure_psi_rms,pump_outlet_pressure_psi_initial,pump_outlet_pressure_psi_final,pump_outlet_pressure_psi_delta,pump_outlet_pressure_psi_mean_abs_diff,pump_outlet_pressure_psi_std_diff,pump_outlet_pressure_psi_max_abs_diff,pump_outlet_pressure_psi_trend_slope_per_sec,pump_outlet_pressure_psi_area
96,70,80,both,533,10,856.448849691351,574.854856389192,-4.8833262004361e-05,1404.41925268474,1404.419301518,1159.57450974888,353.304730987594,1396.02174276367,1042.71701177608,1031.18511510083,47.5805198896725,1404.41925268474,1356.83873279507,3.5514510432784,22.9222973644474,359.512527766152,144.515921603915,9547.31919772685,533,10,371.954740755294,100.077849023779,110.606269743718,482.573169586424,371.966899842707,367.394785682639,313.509663305764,474.575752191806,161.066088886042,385.158557072894,313.193032862421,482.573169586424,169.380136724003,1.08030293121801,6.71644772924121,74.571258630947,25.7523855980903,3636.12573898698
97,80,80,both,520,10,838.702212082374,579.56130919226,-4.85385358030099e-05,1404.51556754987,1404.5156160884,1107.07770076603,356.398592041916,1397.96386829118,1041.56527624926,1019.15002175119,54.2614438727814,1404.51556754987,1350.25412367708,3.64300023089243,23.1569477316667,361.051449370517,143.538949692924,9557.00346609532,520,10,368.501948449345,100.032425908588,110.593654034308,480.383662620605,369.790008586297,358.011698193555,311.82024411348,475.29980230606,163.479558192579,381.812688371359,311.677613305127,480.383662620605,168.706049315478,1.10023174188554,6.73406979899956,72.8022942433306,25.447557509858,3620.09331779135
98,90,80,both,466,10,763.906416974906,577.539119870141,-4.82451949310691e-05,1404.61161886917,1404.61166711436,879.705015220608,9.94946525295612,1393.38924051284,1383.43977525988,957.281919428268,60.9077101352955,1404.61161886917,1343.70390873387,4.08297319987055,24.4375502555661,362.506996258587,148.000634408429,9558.09063601555,466,10,351.969244237673,98.0014487048576,110.581103578925,478.201543714383,367.620440135458,329.590649507598,308.724323540705,463.002534538601,154.278210997896,365.33001900487,310.181369031514,478.201543714383,168.02017468287,1.2201371939338,7.04588666366008,72.8173966736443,25.8080455195537,3602.53327655626
99,100,80,both,353,10,571.12599550406,524.495505937399,-4.79604847000824e-05,1404.71112044541,1404.7111684059,377.766999654718,13.886692069253,1128.67601086366,1114.78931879441,774.920080409794,67.3546643079991,1404.71112044541,1337.35645613741,5.37266799999044,27.9868603986582,363.903028242276,202.236787093971,9565.10485011015,353,10,312.950818072739,80.697025386369,110.568929366979,476.087736724162,365.518807357182,310.283131954138,307.07404186318,358.390481860177,51.3164399969965,323.15905807895,308.740640894221,476.087736724162,167.347095829941,1.60177075005152,8.02345877062944,72.8320462718268,30.2702953695526,3584.32074394168
100,0,90,segment2,350,10,707.245030548425,495.062933875691,-5.92469620858059e-05,1410.86327898649,1410.86333823345,903.108609808923,74.564685253286,1163.98715077115,1089.42246551786,862.891993403693,-1.39078211231764e-05,1410.86327898649,1410.86329289431,5.20565197303355,27.7150627630477,382.602487052937,200.403062377909,9390.26150235657,350,10,405.821647011198,59.1932441644949,110.697106773676,537.350922388189,426.653815614513,396.969964200097,374.806800074625,430.430089485229,55.623289410604,410.103692211773,324.332588894711,537.350922388189,213.018333493479,1.83463982159183,9.24541844269919,88.6006809897214,25.7162478095176,4103.64656923278
101,10,90,both,541,10,934.339726983186,543.762456397259,-5.06307930277203e-05,1404.20573849482,1404.20578912561,1288.52839575044,328.514172102437,1384.54986903011,1056.03569692767,1080.79683353891,6.75472922823795,1404.20573849482,1397.45100926658,3.50548039607568,22.3144289263116,328.974164937939,156.366499806264,9526.92554155177,541,10,389.329442965173,93.3820007885161,110.683329003975,495.792308062078,385.108979058103,416.679394467052,324.325927283694,470.18946735233,145.863540068636,400.351713578538,322.710102549587,495.792308062078,173.082205512491,1.10580695332103,6.97441183461227,86.5685494659365,27.2544858362438,3730.35661513637
102,20,90,both,545,10,922.446066983341,545.367634812516,-5.04369883852026e-05,1404.22557727393,1404.22562771092,1268.81508207094,333.645434200613,1388.46468172598,1054.81924752537,1071.3481544654,13.6484561802696,1404.22557727393,1390.57712109366,3.47841408320823,22.3072477537478,334.281894980749,153.631575190631,9524.67906364788,545,10,386.981378934148,93.0869790701233,110.669508604839,493.477084183792,382.807575578952,406.930423181931,322.552948354439,470.790752773553,148.237804419114,397.999841571482,321.071292996831,493.477084183792,172.40579118696,1.09045838797362,6.89457103904182,84.511165143092,26.6898106471419,3713.26513312199
103,30,90,both,550,10,913.022086600283,550.692517599792,-5.01824907668744e-05,1404.21995383892,1404.22000402141,1256.41200576794,338.622601942991,1392.08112865295,1053.45852670996,1065.98320514592,20.5069359979983,1404.21995383892,1383.71301784093,3.41584896362451,22.2697385398517,339.510202532349,150.588678801028,9529.22368079088,550,10,384.558233842515,95.0140996901307,110.656232135149,491.19925688736,380.54302475221,399.088384759962,320.71030003795,471.802674399749,151.092374361799,396.10137641004,319.453906755434,491.19925688736,171.745350131926,1.07348033402286,6.81264243345816,82.477209371473,26.4450126203151,3698.08612213061
104,40,90,both,539,10,911.781893741411,552.519378189231,-4.97303503172476e-05,1404.18694024066,1404.18698997101,1243.9902112753,343.26570747525,1390.20152889971,1046.93582142446,1065.85998478944,27.3295261511507,1404.18694024066,1376.85741408951,3.47529374802317,22.5609326419086,344.753882781569,146.820717564573,9536.82884299005,539,10,383.181696768612,96.5860590802685,110.644507640653,489.212127627002,378.567619986349,394.333479242623,319.074655317735,472.561498562926,153.486843245191,395.145254073109,317.85771891912,489.212127627002,171.354408707882,1.08881196401353,6.83078513074476,80.4662162104721,26.2407682162796,3683.54635875037
105,50,90,both,539,10,921.150882169415,548.698973830309,-4.94279342827606e-05,1404.25658465224,1404.25663408017,1265.18108485572,349.066282177297,1390.27324798866,1041.20696581136,1071.92860729117,34.1146467735644,1404.25658465224,1370.14193787868,3.52243009626634,22.6568911532923,350.133673632619,144.106917983909,9542.38992172021,539,10,382.80635467953,97.2593169891359,110.631699572431,487.00209219329,376.37039262086,398.07842129292,317.51289413781,473.124056721543,155.611162583733,394.946236928332,316.282726107841,487.00209219329,170.719366085449,1.08182421124761,6.77863128755042,78.4790185085365,26.1385651995044,3667.08445403396
106,60,90,both,531,10,910.508492687355,552.787912150212,-4.91291255330234e-05,1404.33568033691,1404.33572946604,1242.96124713745,353.891340029491,1393.42337215188,1039.53203212238,1064.90596826788,40.8647137861677,1404.33568033691,1363.47096655075,3.56850103160377,22.9234540158747,355.425563007382,141.706965801941,9560.2318395067,531,10,379.496103255748,99.6048433570609,110.618952014362,484.780807496076,374.161855481713,389.626927993853,315.521924686773,473.834017989133,158.312093302361,392.326054902802,314.728006195534,484.780807496076,170.052801300542,1.09107720287619,6.78078072045025,76.5142246819416,26.0649605747568,3650.65069854553
107,70,90,both,546,10,862.451062210459,574.4994538336,-4.88332618363829e-05,1404.42394370993,1404.42399254319,1173.24992469108,353.126567832169,1396.28131388654,1043.15474605437,1035.9859896133,47.5805199048797,1404.42394370993,1356.84342380505,3.46630272486267,22.6573523007921,359.513030061308,143.835562646421,9546.71974382946,546,10,373.696830423371,100.212675789457,110.606269699632,482.577538272769,371.971268573137,370.138430911093,313.52492994036,474.556377190978,161.031447250617,386.876606236383,313.193032858959,482.577538272769,169.38450541381,1.05454182617702,6.63546738746884,74.5712586265607,25.6502895303064,3636.00438886198
108,80,90,both,516,10,829.968803950042,577.616364108132,-4.85385358025892e-05,1404.5173763573,1404.51742489583,1086.90083001347,356.378488500086,1397.87053706151,1041.49204856142,1010.86215142396,54.2614438879158,1404.5173763573,1350.25593246938,3.72515514080497,23.2921048223367,361.051448578791,145.010975797486,9550.25373086029,516,10,365.894059552208,98.835291254108,110.593654034352,480.385913795849,369.792259761497,354.760526040891,311.81880228638,475.201552927857,163.382750641476,378.982778733349,311.677613301707,480.385913795849,168.708300494142,1.1087816031132,6.75846169145604,72.8022942433609,25.5499215898361,3620.02762761297
110,100,90,both,356,10,579.189582348292,528.202230042834,-4.79604846991763e-05,1404.71166268684,1404.71171064733,377.798950718126,13.8868096500936,1158.89894051335,1145.01213086326,783.373772225718,67.3546643229905,1404.71166268684,1337.35699836385,5.36171233619837,27.8798114677256,363.923317576971,203.100166041369,9565.07574106449,356,10,314.077743495634,81.0461416455229,110.568929366951,476.087989103098,365.519059736147,310.324445409444,307.078487252545,361.543209073778,54.4647218212333,324.337563745911,308.740640890883,476.087989103098,167.347348212215,1.58820937511414,7.98854481244097,72.8320462718608,30.2869192998436,3584.28561561476
111,0,100,segment2,349,10,709.798574293565,495.241150130851,-5.92381978668713e-05,1410.86444120348,1410.86450044167,903.850314855882,74.7755141062361,1144.8127448324,1070.03723072616,865.086730482406,-1.38923198500527e-05,1410.86444120348,1410.8644550958,5.18526248100865,27.7409154588347,382.594615890264,202.340940370721,9393.38562752446,349,10,405.271722292862,58.5128761168647,110.697105852651,537.283367678989,426.586261826338,397.435153932191,374.749105847324,427.937352342765,53.188246495441,409.461982814833,324.332587975782,537.283367678989,212.950779703207,1.83971765502722,9.25862236381377,88.6006807723402,25.8112202819534,4103.23226984437
112,10,100,both,542,10,933.248116871524,544.046870198648,-5.06307930264368e-05,1404.21587211079,1404.21592274158,1285.50491527945,328.452539421094,1384.77228729654,1056.31974787544,1079.99673293337,6.75472924260244,1404.21587211079,1397.46114286819,3.4674704513224,22.297894512276,328.97416496398,156.213118231372,9526.73657411529,542,10,389.183728178462,93.4008192490574,110.683329005151,495.791255931635,385.107926926484,414.914398466038,324.296357086392,470.483179290486,146.186822204094,400.21443240315,322.710102546159,495.791255931635,173.081153385476,1.10376100306211,6.9677171001421,86.5685494616354,27.2248213077855,3730.42310432561
113,20,100,both,552,10,926.402765592335,547.117471956208,-5.04369884412068e-05,1404.21277716475,1404.21282760174,1285.71575894035,333.658032946294,1388.87338383803,1055.21535089174,1075.64740230534,13.6484561945684,1404.21277716475,1390.56432097019,3.41398243362493,22.1611114366991,334.281895757853,153.461348187973,9534.9424751084,552,10,387.810856817398,93.8475160443898,110.669508480203,493.455096101932,382.785587621728,412.309296368118,322.547177090908,471.140283230194,148.593106139286,398.98453801819,321.071292993446,493.455096101932,172.383803108486,1.07656510939816,6.85252405798007,84.5111651388384,26.7470405429503,3713.44149465663
114,30,100,both,564,10,928.589275320583,545.791719624278,-5.01824906488612e-05,1404.22771564835,1404.22776583084,1282.59347027546,338.891290229705,1389.8362204089,1050.9449301792,1076.86511326725,20.5069360122321,1404.22771564835,1383.72077963612,3.35141738348903,21.9995268899261,339.510208629712,149.431525712979,9533.74746177133,564,10,387.799680595469,93.7939025615459,110.656232017745,491.214746686482,380.558514668737,409.484240394615,320.921082046452,471.860872842942,150.93979079649,398.961514916965,319.453906752091,491.214746686482,171.760839934391,1.04681384264938,6.72620031435195,82.4772093672634,26.22339703172,3697.13285511873
115,40,100,both,560,10,929.366929732034,546.724824150833,-4.97303502290774e-05,1404.20439236981,1404.20444210016,1278.18239990945,343.888625761059,1390.37462182709,1046.48599606603,1078.00610345074,27.3295261653155,1404.20439236981,1376.87486620449,3.40644578310792,22.1589769486438,344.753892910197,146.434650987286,9539.54102168352,560,10,386.207726687293,94.665821357778,110.644507421415,489.229632279925,378.58512485851,405.655110292094,319.418749496538,472.686362395997,153.267612899459,397.620450929653,317.857718915819,489.229632279925,171.371913364106,1.04793978845165,6.69904549284526,80.4662162063106,26.0402608027743,3682.29350471194
116,50,100,both,551,10,925.395108629012,549.848274646395,-4.94279341058338e-05,1404.25675177016,1404.25680119809,1275.48517806893,349.192467274292,1391.0410650925,1041.8485978182,1076.1693794424,34.1146467876597,1404.25675177016,1370.1421049825,3.44317555713658,22.4058744042604,350.133685122774,143.581822006812,9550.84421768412,551,10,383.378925143847,98.5812492376827,110.631699267551,486.999937245231,376.36823797768,402.384804124714,317.472514583565,473.365941877899,155.893427294334,395.828277723243,316.282726104582,486.999937245231,170.717211140649,1.05821685711005,6.70407387719649,78.4790185044209,26.2787180603457,3667.35371084
117,60,100,both,538,10,921.064225418481,550.493367422481,-4.91291239203453e-05,1404.33926331292,1404.33931244204,1262.02099932657,354.359619989775,1393.58128775553,1039.22166776575,1072.77163369827,40.8647138002013,1404.33926331292,1363.47454951272,3.53097874770483,22.7761046782716,355.425565518727,140.822299971081,9552.91480569548,538,10,381.807594537277,98.534808246012,110.618952336001,484.779378273671,374.160425937669,395.866517715213,315.640118221258,473.891679117442,158.251560896183,394.294434417308,314.728006192314,484.779378273671,170.051372081357,1.07685193210565,6.73635729102139,76.5142246778692,25.8450590076519,3651.1903936881
118,70,100,both,551,10,869.385599866379,572.978060558367,-4.88332617194575e-05,1404.42348743755,1404.42353627081,1189.92280490905,353.950887006622,1396.40093705897,1042.45005005235,1040.93196048701,47.5805199188467,1404.42348743755,1356.8429675187,3.43630119791939,22.5423522049594,359.513224630611,143.238514430078,9547.90968468866,551,10,374.851030723504,100.070168145506,110.606269682404,482.579438471214,371.973168788809,374.331387601318,313.538225728031,474.506848494425,160.968622766393,387.955099835663,313.193032855779,482.579438471214,169.386405615435,1.04495837320395,6.6052259439193,74.5712586225321,25.6079895474991,3635.57772004395
119,80,100,both,500,10,812.108812749551,579.455895664453,-4.85385258095108e-05,1404.53333011495,1404.53337865347,1012.84303250165,355.576776444855,1398.15460768013,1042.57783123527,997.305530164021,54.2614439018165,1404.53333011495,1350.27188621313,3.82380319836824,23.6255665342135,361.053456115521,146.324755431358,9554.75276065952,500,10,363.247544714629,99.0577217683926,110.593653967274,480.403338926628,369.809684959354,346.629285928996,311.814903502687,475.149651041267,163.33474753858,376.485837872644,311.677613298566,480.403338926628,168.725725628062,1.14436678120982,6.86584027045493,72.8022942433926,25.6424746313941,3620.00545438849
120,90,100,both,460,10,755.825221870914,577.018988059294,-4.82451970245421e-05,1404.60507482773,1404.60512307293,789.103412139176,9.9233983371506,1392.0162484308,1382.09285009365,950.52557686024,60.9077101641918,1404.60507482773,1343.69736466354,4.11584022624794,24.5857332595724,362.501557369454,148.27787487866,9559.06884969479,460,10,351.033634769515,98.028308618943,110.581103633124,478.195652131401,367.614548498277,326.802086236723,308.724320052076,462.219397265464,153.495077213389,364.4355521977,310.181369025033,478.195652131401,168.014283106368,1.23607929130317,7.09276120618768,72.8173966803451,25.8144947483532,3602.98143233593
121,100,100,both,354,10,578.562884593784,525.44360707233,-4.79604943837453e-05,1404.7133280969,1404.71337605739,377.798875421457,13.8871522404754,1150.38988873068,1136.50273649021,781.054465199553,67.3546643367597,1404.7133280969,1337.35866376014,5.37952419849283,27.9555768333422,363.925641685036,202.316062381698,9566.20328564797,354,10,314.131311984336,80.5260394632071,110.568929595655,476.087209879909,365.518280284253,310.361812443748,307.083341036499,360.314856246789,53.2315152102893,324.260090922315,308.740640887817,476.087209879909,167.346568992092,1.59720256910579,8.01192322968246,72.8320462718922,30.182630771576,3588.15090228493
